smiles,scores
CC1=CC2=C(C)C(=O)NC(=O)NC2C3=C(C=CCC3)C=C1CC4=CC=CC4,-7.8
CC1=C2C(=C(C3=CC=CC=C3O)C(C)=CC4=CC(=O)NC(=O)NC42)C(Cl)C=C1,-7.1
CC1=CC2=C(O)C(=O)NCNC2C3=CC(C4=CC=CC=C4)=CCC3=N1,-8.4
O=C1NCC=C2C=C(O)C(C3=CC=CC=C3O)=CC4=C(CCC=C4)C2N1,-6.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=C(C)C3=C1C4=CC=CC(C)=C4,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Br)=CC3=C1CC4=CN=CC=C4C,-8.0
CC1=CC2=CC(=O)NC(=O)NC2C(=C(C)CO)C(C(C)Br)=C1C3=CC=CC(C)=C3,-6.4
CC1=C2C(=C(C3=CC=CC(C)=C3)CC=C4C(=O)CNC(=O)NC42)CC=C1Br,-7.3
COC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)=CC=C3C=C1C4=CC=C5C=C45,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Cl)=CC3=C1C4=CC=CC=C4C,-7.9
CC1=CC2=CC(=O)NC(=O)NC2CC3=C1C4=CC=CC(Cl)=C4CC=C3Cl,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=C(O)C=C3C4=CC=CC(C)=C41,-7.5
CCC=C(C)CC1=C(C2=CC=CC(C)=C2)C(C)=CC3=CC(=O)NC(=O)NC3C1,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)CC3=C1C4=CC=CC=C4C,-7.9
CC1=C(O)C2=CC(=O)NCNC2C3=CC4=CC=CC=C4C=CCC3=C1,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Cl)=CC3=C1CC4=CC=CN=C4,-7.6
CC1=CC2=CC(=O)N(O)CNC2C3=CCC=CC4=C(C)C=CC=C4C3=C1,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C=CC3)C1(C)C4=CC=CC=C4,-8.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C=CCC3)CC1(C)C4=CC=CC=C4,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C4=CC=CC=C4C=CC3=C1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C=CC(Br)C3)C=C1C4=CC=CC(C)=C4,-6.8
CC=CC1C=C(C2=CC=CC=C2)C(C)=CC3=CC(=O)NC(=O)C3(O)O1,-6.2
CC1=C2CC3=CC=CC=C3C4=C2C(=CC1)CC5=CC(=O)NC(=O)NC5=C4C,-6.5
CC1=CC2=CC(=O)NC(=O)NC2CC(=C1)CCC(C3=CC(C)=CC=C3F)=CC,-5.9
CC1=CC2=CCNC(=O)NC2C3=CC=CC(=O)C3=C1C4=CC(N)=CC=C4F,-7.5
CC1=CC2=CCC(=O)NC2C3=CC(C4=CC=CC=C4)CC=CC3=C1,-7.5
C=CCC1=C(C2=CC(N)=CC=C2F)C(C)=CC3=CC(=O)NC(=O)NC3C1=C(C)N,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(N)C(C4=CC=CC=C4)C=C(O)CC3=C1,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CCN=C(N)C3=C(C4=CC=CC(C)=C4)C1,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCOC3=C1F,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C(N)=NCC3)C4=CC=CC(Cl)=C41,-7.3
CC1=CC2=CC(=O)NCNC2C3=CC(C4=CC=CC=C4)C=CC=C31,-6.6
CC1=CC2=CCNC(=O)C2C3=CC(C4=CC=CC=C4)CC=C(O)C3=C1,-7.5
CCC1=CC=CC(C2=C3C(Cl)=CCC(C)=C3C4NC(=O)NC(=O)C=C4C=C2S)=C1,-6.9
CCC1=CC=CC(C2=C3CCC(C)=C(C)C3C4NC(=O)NC(=O)C=C4C2)=C1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)(C4=CC=CC=C4)C=C(O)C3=C1,-6.2
CC1=CC(Cl)C(N)C2=CC(Br)=C(NNO)C2=C1C3=CC=CC=C3,-6.9
CC1=C2C(=C(C3=CC(Cl)=CC=C3F)C=CC4=CC(=O)NC(=O)NC42)C(C)=C1,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCOC3O1,-5.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(C)C=C3C4=CC=CC=C41,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3C(=CCC=CC4=CC=CC=C4)C3=C1,-6.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)C(F)=C(Br)C3=C1,-7.3
CC1=CC2CC(=O)NC(=O)N2C3=CCC(C)=C4CC5=CC=CC=C5C1=C34,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C(=C(C)CC(Cl)=CO)C=C1C3=CC=CC(C)=C3,-7.1
CC1=CC=CC=C1C2=CC3=CC(=O)NC(=O)NC3C4=CCC(N)C4C2,-6.8
CC1=C2C(=C(C3=CC=CC(C)=C3)CC=CC4=CC(=O)NC(=O)NC42)C=C(Cl)C1,-6.8
CC1=CC2=CC(=O)N(O)CN2N3C(=C1C4=CC=CC(C)=C4)C=CCC3C,-6.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=C(C)C3=C1C4=CC=CC(C)=C4,-8.2
CC1C(O)=CC(C2=CC=CC=C2)C=C3C1=CC=CC4=CC(=O)NC(=O)NC43,-7.4
COC1=C2CC3=CC=CC=C3C4=C2C(=CC1)C5NC(=O)NC(=O)C=C5C=C4Br,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C1C=CCC3=CC4=CC(C)=CC=C4F,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3C(=C1)CCCC3(C)C4=CC(N)=CC=C4F,-7.0
CC1=CC=CC=C1C2=CC3=CC(=O)NC(=O)NC3C4=CCC(N)=C(N)C4=C2,-6.9
CC1=C(O)C2=CC(=O)NCNC2C3=C(C4=CC=CC=C4)C=CCC=C31,-7.1
CC1=CC2=CC(=O)NC(=O)NC2(N)C3=CCC=CC3=C1C4=CC(C)=CC=C4F,-6.7
BC1=C2C=C(C)C=C3CC=C(C4=CC=CC=C4)C=C3C2NC(=O)NC1=O,10000.0
CC1=CC2=CC(=O)NC(=O)NC2CC3=C1C4=CC=CC=C4CC3=C(C)CCN,-6.6
CC1=C2C(=C(C3=CC=CC(C)=C3)C(Br)=CC4=CC(=O)NC(=O)NC42)C(N)C=C1,-7.1
CC1=C2C=C(O)NC(=O)NC2C3=CC=CCC3=C1C4=CC(C)=CC=C4F,-6.5
CC1=CC2=CCNC(=O)NC2C3=CC(O)(CC4=CC=CC=C4)CCC3=C1,-6.8
CCC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=CC3=C1C4=CC=CC=C4F,-8.0
CC1=CC=CC(C2=C3CC=CC(C)N3C4NC(=O)CC=C4C=C2)=C1,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=C(Cl)C3C4=CC=C(C)C=C41,-7.5
CC1=CC2=C(O)CNC(=O)NC2C3=C(C)C(C4=CC=CC=C4)=CCC13,-6.0
CC1=CC2C(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(N)=CC=C4F,-6.7
O=C1C=C2C=CC=C3C(Br)=CCC(C4=CC=CC=C4)C=C3C2NC(=O)N1,-6.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC=CC3=C1CC4=CC=CC=C4F,-7.4
CCC1=CC2=CC(=O)NC(=O)NC2C3=CCC(Br)=CC3=C1C4=CC=CC(C)=C4,-8.2
C1=CCC2=CC(C)=C(N)C3=CC(=O)NC(=O)NC3C2=CC1C4=CC=CC=C4,-7.5
CC1=CC2=C(O)C(=O)C(N)NC2C3=CC(C4=CC=CC=C4)=CCC3=C1,-8.3
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C=CC3)C=C1C4=CC=CC=C4O,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(CC4=CC=CC=C4)C#SCCC3=C1,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3C4=C(F)C=CC(O)=C41,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCC3O1,-6.5
CC1=CC2=CC(=O)NC(=O)N(C)C2C3=CCC(Cl)=CC3=C1C4=CC=CC(C)=C4,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=C(Br)CC3=C1C=4C=CN(C)C=4C,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=C(NSO)C3=C1C4=CC=CC=C4,-6.0
CC1=CC2=CC(=O)CNC2C3C(C)=C(C)CCC3=C1OC4=CC=CC(C)=C4,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=C(Br)CC3=CN1C4=CC=CC(C)=C4,-6.0
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=C(C)CCC3=C1C4=CC=CC(N)=C4F,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCN=C3C1,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)C=C(O)C=C3C1,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(C)C3=C1C4=CC=CC(C)=C4Br,-8.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CN=CC3=C1C4=CC(C)=CC=C4F,-8.6
CC1=CC2=C(O)C(N)C(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCC3=C1,-7.7
CC1=CC2=CC(=O)NNC2C3=C(C)CC(Cl)=CC3=C1C4=CC=CC(C)=C4,-7.6
CC=CC1=CC(=O)NC(=O)NC1C2=C(C)C=C(Br)CC2C3=CC=CC(C)=C3,-7.1
CCC1=C2C=CCC(C)=C2C3NC(=O)NC(=O)C=C3C=C1F,-6.6
CC1=CC2=CC(=O)NC(=O)NC2OC3=C1C4=CC=CC=C4CC3,-6.4
CC1=CC2=CC(=O)NC(=O)NC2(N)C3=C(C)C=CCC3=C1C4=CC(C)=CC=C4F,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=CCC3=C1C4=CC(N)=CC=C4C,-8.0
CC1=CC(=C2C(=O)NCN2O)CC3=CCC(C)=C4CC5=CC=CC=C5C1=C34,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)C(C)=C(O)C3=C1,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=C(F)C=C4)CC=C(Cl)C3=C1,-8.4
CC1=CC2=CC(=O)NC(=O)N(C)C2C3=CCC=C(Cl)C3=C1C4=CC=CC(C)=C4,-6.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=C(Br)CC3=C1OC4=CC=CC(C)=C4,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CC4=C3C1=C5C=CCC(C)=C5C4,-7.0
CC1C=C2C=CCC(C3=CC=CC=C3)C=C2C4NC(=O)NCC=C14,-7.0
CC1=CC2=C(O)C(=O)NCNC2C3=C(CC4=CC=CC=C4)C=NCCC3=C1,-6.2
CC1=CC2=CC(=O)N(O)CN2C3=CCN=C(N)C3=C1C4=CC=CC(C)=C4,-6.4
C=C1C=C(C)C(C2=CC(C)=CC=C2F)=C3CC=CC4=C3C1NC(=O)NC4,-7.4
CC1=C2C(=C(C3=CC(N)=CC=C3F)CC=C4C=CC(N)C(=O)NC42)CC=C1,-7.0
CC1=CC2=CN(O)C(=O)NC2C3=CCC=CC4=CC=CC=C4C3=C1,-7.6
CC1=CC2=C(O)C(=O)NCNC2C3=CC=C(C4=CC=CC=C4)C3=C1,-6.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4F)CC13,-7.6
CC1=CC2=CC(=O)NC(=O)N(C)C2C3=CC=C(Br)CC3=C1C4=CC=CC=C4,-6.1
CC1=CC2=CCNC(=O)NC2C3=C(O)CC=CC3=C1C4=CC(Cl)=CC=C4C,-6.8
C1C=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC(C)=C4C)=C(F)C3=N1,-6.9
CCC1=CC=CC(C2=C3C=CCC(C)N3C4NC(=O)NC(=O)C=C4C=C2Cl)=C1,-7.4
CC1=CC2=C(O)CNC(=O)NC2C3=CC4=CC=CC=C4C=C3C1,-6.4
COC1=CC2=CC(=O)NC(=O)NC2C3=C(C=CCC3)C=C1C4=CC=NC(O)=C4F,-8.5
CCC1=C2CC3=CC=CC=C3C4=C2C(=CC1)C5NC(=O)NC(=O)C5=C4C,-7.4
B=C1NC(=O)C=C2C=C(C)C(C3=CC=CC(OC)=C3)=C4CC=C(Br)C(C)=C4C2N1,10000.0
CCC1=CC=C(C)C=C1C=C2CCC(C)=C(C)C2C3NC(=O)NC(=O)C=C3C,-5.8
CC1=CC2=CC(=O)CNC2C3=C(O)C=CCC3=C1C4=CC(Br)=CC=C4F,-7.9
CCC1=CC(C)=CC2=C(O)C(=O)NCNC2C1=CCC3=CC=CC=C3,-7.3
C1C=C2C(F)=CC3=CC(=O)NC(=O)NC3C2=CC(C4=CC=CC=C4)C1,-7.2
CC1=C2C(=CO)CNC(=O)NC2C3=CC(C4=CC=CC=C4)CC=CC3=CC1,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=C(ONO)C3=C1C4=CC=CN=C4,-8.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=C(Br)C3C1=CC4=CC=CC(C)=C4,-7.4
CC1=C2C(=C3C(=CC4=CC(=O)NC(=O)NC42)C5=CC=CC(C)=C53)C=C(Cl)C1,-7.2
C=CC1=C(C2=CC=CC(C)=C2)C(C)=CC3=CC(=O)NC(=O)NC3C1=C(C)Br,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=CCN=C(N)C3=C1C4=CC=CC=C4Cl,-8.3
CC1=CC2=C(O)CNC(=O)NC2C3=CC4=CC=CC=C4C(C)C3=C1,-6.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC4=CC=CC=C4CC(Br)C3=C1,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=C(NNO)C3=C1C4=CC=C(C)C=C4,-5.8
CC1=CC2=C(O)CNC(=O)NC2C3=CC(C4=CC=CC=C4)CC=C(C)C3=C1,-8.8
CC1=CC=CC=C1C2=CC3=CC(=O)NC(=O)NC3C4=CCC=C(N)C4=C2,-7.8
CC1=CC2=C(N)C(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)CC=C(Br)C3=C1,-8.6
COC1=CC2=CC(O)NC(=O)NC2C3=C(C)CC(Cl)=CC3=C1C4=CC=CC=C4F,-8.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC=CC(Cl)C3=C1C4=CC=CC=C4O,-6.9
CC1C=C2C=CCC(C3=CC=CC=C3)C=C2C4C1=C(O)C(=O)NCN4C,-6.7
C=C1C(=O)NC(=O)NC2C1=CCCC(C3=CC=CC(C)=C3)=C4C2=CCN=C4N,-7.6
CC1=CC2=CC(C)=CC3=CC(=O)NC(=O)NC3C2=CCC4=CC=CC=C41,-6.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC(O)C3=C1C4=CC=CC(C)=C4,-7.7
C=C1C2=CC(=O)NC(=O)NC2(CO)C3=C(C)CC(Br)=CC3=C1C4=CC=CC(C)=C4,-5.8
CC(C1)=C2CC3=CC=CC=C3C4=C2C(=CC1)C5NC(=O)NC(=O)C=C5C=C4C,-7.1
C1C=CC=C2CCC=CC3=CC(=O)NC(=O)NC3C2=CC1C4=CC=CC=C4,-7.1
CC1=C2CC3=CC(=O)NC(=O)NC3=C(C)C(C4=CC=CC(C)=C4)=C2C(F)C=C1,-7.4
CC1=CC2=CC(=O)N(O)CC2C3=CC(Br)=C(NNO)C3=C1C4=CC=CC=C4,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=C(Br)C3=C1C4=CC=CC=C4,-7.7
C=CC1=C(C2=CC=CC(C)=C2)C(C)=CC3=CC(=O)NC(=O)NC3C1=C(C)CS,-7.5
CC1=CC(=O)NC(=O)NC1C2=C3C=C(C)C(C4=CC=CC(C)=C4)=C2C(Cl)=CC3,-6.4
CC1=CC2=C(O)N(O)CNC2C3=CCC=CC4=CC=CC=C4C3=C1,-7.5
CC1=CCC(NC(=O)NO)C2=CCN=C(N)C2=C1C3=CC=CC(Cl)=C3,-7.1
CC=C1C=CC2=CC=CC3=CC(=O)NC(=O)NC3C2=CC1C4=CC=CC=C4,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)=C(S)CC3=C1C4=CC=CC=C4,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=CC3=C1C4=CC(C)=CC(N)=C4F,-8.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC(C)=C4)CC=C(Br)C3=C1,-8.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CC(=CCl)C3=C1,-8.4
CC=CC1=CC(=O)NC(=O)NC1C2=CC(C)(C3=CC=CC=C3)CC=CC=C2,-5.8
CC1=CC2=CC(=O)NCNC2C3=C(C)C(O)=CCC3=C1C4=CC=CC(Cl)=C4,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)C=C3C=C1C4=CC=CC=C4F,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCC3C=C1C4=CC=CC=C4O,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Br)=CCC3=C1F,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)C(C)CC3=C1,-8.0
CC1=CC2=CC(=O)NC(=O)C(N)C2C3=C(C)CC=C(Cl)C3=C1C4=CC=CC(C)=C4,-6.7
CC1=CC2=C(O)C(O)NC2C3=C(C)CC(Cl)=CC3=C1C4=CC=CC(C)=C4,-7.2
CC1=C(O)C2=CC(=O)NCNC2C3=CC(=CC4=CC=CC=C4)CC=CC3=C1,-7.0
CC1=CCC2=C(C3=CC=CC=C3)C(C)=CC4ONC(=O)NC4(O)C2=C1Br,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC3=C1,-6.4
CC1=CC2=CC(=O)NCNC2C3C(C)=CCCC3=C1C4=CC=CC(C)=C4,-7.4
C=C1NC(=O)C=C2C=C(C)C(OC3=CC=CC(O)=C3)=C4CCC(C)=C(C)C4C2N1,-7.0
CC=C(C1)C(C)=C(C2=CC=CC=C2)C=CC3=CC(=O)NC(=O)NC31,-6.3
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=CC3=C1CC4=CC(F)=CC=C4F,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)C=C3C1C4=CC=CC=C4Cl,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=C(ONON)C3=C1C4=CC=CC=C4,-6.5
CC1=CC2=C(O)CNC(=O)NC2C3C=C(C4=CC=CC=C4)CCC3=C1,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(Cl)=CC3=C1C4=CC=CC=C4F,-8.3
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=C(F)C3=C1C=4C=CN(C)C=4,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C(=CCCN)C(C)=C1C3=CC=CC(C)=C3,-7.3
CCC1C=C2CCC(C)(C3=CC=CC=C3)C=C2C4NC(=O)NC(=O)C=C4C1,-5.8
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(Cl)=C(N)C3=C1C4=CC=CC=C4O,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C4=CC=CC=C4)CCC(C)=CC3=C1,-6.8
C=C1C=C(C)C(C2=CC=CC(C)=C2)=C3C=CCC(C4)N3C1NC(=O)NC4=O,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC4=CC=CC=C4C(Cl)C3=C1,-7.5
CC1=CC2=CONC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCC3=C1,-8.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=CC3=C1C4=CC(C)=CC=N4,-8.1
CC1=CC2=C(OO)CNCNC2C3=C(C)C(Br)=CCC3=C1C4=CC=CC(C)=C4,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCOC3=C1N,-8.0
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=CC3=CN1C4=CC(C)=CC=C4F,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(CC=CC3)C1C4=CC(C)=CC=C4F,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3CC=CCCC3=C1C4=CC=CC(C)=C4,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C(C)=CC(C)=C1C3=CC=CC(C)=C3,-6.0
CCC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Cl)=CC3=C1C4=CC=CC=C4F,-8.3
CC1=CC2=C(C3=C(C=CCC3)C=C1C4=CC=CC=C4N)N(O)C(=O)NC2,-6.8
CC1=CC=CC(C=C2CC=CC(C)N2C3NC(=O)NC(=O)C=C3F)=C1,-6.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(N)C(C)=C(F)C3=C1C4=CC=CC(C)=C4,-8.2
CCC1=C2C(=O)NC(=O)NC2C3=C(C)CC=CC3=C(C4=CC(Cl)=CC=C4F)N1C,-5.8
CC1=C2C(CC=C1)C(C3=CC(C)=CC=C3F)=NCC4=CC(=O)NC(=O)NC42,-6.8
CCC1=C2C=C(C)C(C3=CC=CC=C3O)=CC4=C(CCC=C4)C2NC(=O)N1,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(S)=CCC3=C1C4=CC(Cl)=CC=C4F,-8.4
B#CCC=CC1=C(C2=CC(Cl)=CC=C2F)C(C)=CC3=CC(=O)NC(=O)NC3C1,10000.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC4=C(F)C=CC=C4CC3=C1,-6.7
CC1=C2C(=C(CC3=CC=CC(C)=C3C)CC4=CC(=O)NC(=O)NC42)C(Br)C=C1,-6.9
CC1=CC2=CC(=O)NC(=O)N(C)C23C(C)=C(C)CCC3=C1C4=CC=CC(N)=C4,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=C(Cl)C3=C1C4=CC=C(C)C(C)=C4,-6.8
C=C1CC2=C(C3=CC(C)=CC=C3F)C(C)=CC4=CC(=O)NC(=O)NC4C2=C(C)C1,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C(C(C)=C(C)C)C=C1C3=CC=CC(C)=C3,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C(C(C)Cl)C=C1C3=CC=CC=C3F,-6.3
CC1=CC2=C(O)CNC(=O)NC2C3=CC(C4=CC=CC(Br)=C4)CC=CC3=C1,-8.5
CC1=CC2=CC(=O)NC(=O)NC2C3CC=CCC4=CC=CC=C4C3=C1,-7.1
CC1=CC=2C(C3=CC=CC=C13)=C(OOC=C4C=CC=CC4)C(=O)NN(O)C=2S,-6.7
C=C1C(=O)NC(=O)NC1C2=C(C)C=CCC2=C(CC)C3=CC=CC(O)=C3,-7.5
C1C=CC(C)=C2C=CC3=CC(=O)NC(=O)NC3C4=CCC=CC4=C12,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(=CC4=CC=CC=C4)CC(C)C3=C1,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(C4=CC=CC=C4)CC3=C1,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C(=C=O)C(C)=C1C3=CC(N)=CC=C3F,-8.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3C1=CC4=CC(C)=CC=C4F,-6.4
CC1=CC(=O)CC(NC(N)=O)C2=C(C)CC(Cl)=CC2=C1C3=CC=CC(C)=C3,-6.6
CC1=CC=CC(C2=C3C=CCC(C)N3C4NC(=O)NC(=O)C=C4C2)=C1,-7.2
CC1=C2C=CC(C3=CC=CC=C3)=CC4=C(CCC=C4)C2C(N)NC1=O,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=CC3=C1C4=CC(Cl)=C(O)C=C4F,-7.7
CC1=C2C(=C(C3=CC=CC(C)=C3)C(=O)CC4=CCNC(=O)NC42)CC=C1Br,-6.9
CC1=CC2CNC(=O)NC2C3=CC=CCC3=C1C4=CC(Br)=CC=C4F,-6.8
C=C1C(=O)NC(=O)NC1C2=C(C)CC(Cl)=CC2=C(CC)C3=CC=CC=C3F,-6.4
CC1C=C2C(=O)NC(=O)NC2C3=CCC=CC3=C1C4=CC=CC(O)=C4,-7.1
COC1=CC2=CCNC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(N)=CC=C4F,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=C(C)CCC3=C1C4=CC=CC(N=C)=C4,-8.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(CC4=CC=CC(C)=C4)C=C(Br)CC3=C1,-6.6
CC=CC1=CC(=O)NC(=O)NC1C=CCC(Cl)=CCC2=CC=CC=C2,-5.7
CC1=C2C(=C(C3=CC=CC(C)=C3)C(Br)=CC4=CC(=O)NC(=O)NC42)C=C(N)C1,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CC=C(O)C3=C1,-8.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=CC=CC(Br)=C4,-8.3
CC=CC1=C(O)C(=O)NCNC1C2=C(CC3=CC=CC=C3)C=CCC=C2C,-6.6
CCC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Cl)=CC3=C1C4=CC=CC(N)=C4,-8.2
C=CCC1=CC=CC=C1C2=C(OC=C3C=CC=CC3)C(=O)NN(O)C(O)=C2,-6.1
BC(C)=CC1=CC(=O)NC(=O)NC1C2=CC(Br)=C(NNO)C2=CC3=CC=CC=C3,10000.0
CC1=CC2=CC(=O)NC(=O)NC2CC3=C(C)CCC3=C1C4=CC=CC(O)=C4,-6.6
CC1=CC2=CCC(=O)NC2C3=CC(Br)=C(NNO)C3=C1C4=CC=CC=C4,-7.6
CC1=CCC2NC(=O)NC(=O)CC3=C2C(=C1C4=CC(C)=CC=C4F)C=CC3,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=CC(Br)C3=C1C4=CC=CC(C)=C4,-8.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)CC=C(O)C3C1,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Br)=CCC3C4=CC=CC(C)=C41,-6.6
CC1=CC(=CC1)C=C(C2=CC=CC(C)=C2)C(C)=C3C=C(O)NC(=O)NC3,-6.6
CC1=CC=C(C)C(C2=CC3=CC(=O)NC(=O)NC3C4=CC=C(Br)CC4=C2)=C1,-7.3
C=CC1=CC(=O)NC(=O)NC1C2=CC(C)(C3=CC=CC=C3)CCOC2=C,-6.3
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(C4=CC=CC=C4)COC3=C1,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(N)=CC3=C1C4=CC=CC(Cl)=C4,-7.9
